,url,title,author,num_reviews,num_ratings,avg_ratings,original_publish_year,series,genres,awards,num_pages,award_number,mean_norm_ratings,min_max
71,https://www.goodreads.com/book/show/6900.Tuesdays_with_Morrie,Winnie-the-Pooh,A.A. Milne,5094,287208,4.31,1926,True,"['Classics', 'Childrens', 'Fiction']",[],145,1,0.15,7.12
72,https://www.goodreads.com/book/show/3263607-the-fellowship-of-the-ring,The Fellowship of the Ring,J.R.R. Tolkien,24813,2441413,4.37,1954,True,"['Fantasy', 'Classics', 'Fiction']",['Publieksprijs voor het Nederlandse Boek Nominee (2002)'],527,1,0.19,7.47
73,https://www.goodreads.com/book/show/4981.Slaughterhouse_Five,Slaughterhouse-Five,Kurt Vonnegut Jr.,28439,1173386,4.08,1969,False,"['Classics', 'Fiction', 'Science Fiction']","['Hugo Award Nominee for Best SF Novel (1970)', 'Nebula Award Nominee for Best Novel (1969)', 'National Book Award Finalist for Fiction (1970)', ""Chicago Publishers' Award (1970)""]",275,4,0.0,5.76
74,https://www.goodreads.com/book/show/168668.Catch_22,The Old Man and the Sea,Ernest Hemingway,26872,879082,3.79,1952,False,"['Classics', 'Fiction', 'Literature']","['Pulitzer Prize for Fiction (1953)', 'Premio Bancarella (1953)', 'National Book Award Finalist for Fiction (1953)']",96,3,-0.19,4.06
75,https://www.goodreads.com/book/show/2165.The_Old_Man_and_the_Sea,Catch-22,Joseph Heller,19030,745603,3.98,1961,True,"['Classics', 'Fiction', 'Historical']",['National Book Award Finalist for Fiction (1962)'],453,1,-0.06,5.18
76,https://www.goodreads.com/book/show/12296.The_Scarlet_Letter,Macbeth,William Shakespeare,11923,704218,3.91,1606,False,"['Classics', 'Plays', 'Fiction']",[],249,1,-0.11,4.76
77,https://www.goodreads.com/book/show/8852.Macbeth,Twilight,Stephenie Meyer,107248,5206954,3.61,2005,True,"['Young Adult', 'Fantasy', 'Romance']","['Georgia Peach Book Award (2007)', 'Buxtehuder Bulle (2006)', 'Kentucky Bluegrass Award for 9-12 (2007)', 'Prijs van de Kinder- en Jeugdjury Vlaanderen (2008)', 'Books I Loved Best Yearly (BILBY) Awards for Older Readers (2009)', ""West Australian Young Readers' Book Award (WAYRBA) for Older Readers (2008)"", 'Garden State Book Award for Fiction (Grades 9-12) (2008)', 'South Carolina Book Award for Young Adult Book Award (2008)', 'Grand Canyon Reader Award for Teen Book (2008)', 'Maryland Black-Eyed Susan Book Award for High School (2008)', 'Golden Sower Award for Young Adult (2009)', ""Nevada Young Readers' Award for Young Adult Category  (2007)"", ""The Flume: New Hampshire Teen Reader's Choice Award (2007)"", ""Pennsylvania Young Readers' Choice Award for Young Adult (2009)"", 'Rhode Island Teen Book Award (2007)', 'Evergreen Teen Book Award (2008)', 'Michigan Library Association Thumbs Up! Award Nominee (2006)', 'Teen Read Award Nominee for Best All-Time-Fave (2010)', 'Deutscher Jugendliteraturpreis Nominee for Preis der Jugendjury (2007)', 'Iowa High School Book Award (2008)', 'Eliot Rosewater Indiana High School Book Award (2008)', 'Lincoln Award (2008)', 'Literaturpreis der Jury der jungen Leser for Cover (2007)', 'Prix Et-lisez-moi (2008)', 'Missouri Gateway Readers Award (2008)']",501,25,-0.3,3.0
78,https://www.goodreads.com/book/show/41865.Twilight,The Scarlet Letter,Nathaniel Hawthorne,15260,728749,3.42,1850,False,"['Classics', 'Fiction', 'Historical']",[],279,1,-0.43,1.88
79,https://www.goodreads.com/book/show/7604.Lolita,Siddhartha,Hermann Hesse,18786,614064,4.04,1922,False,"['Classics', 'Fiction', 'Philosophy']",[],152,1,-0.02,5.53
80,https://www.goodreads.com/book/show/18619684-the-time-traveler-s-wife,The Metamorphosis,Franz Kafka,19745,693326,3.83,1915,False,"['Classics', 'Fiction', 'Fantasy']",[],201,1,-0.16,4.29
81,https://www.goodreads.com/book/show/52036.Siddhartha,Lolita,Vladimir Nabokov,26233,689514,3.89,1955,False,"['Classics', 'Fiction', 'Literature']",['National Book Award Finalist for Fiction (1959)'],331,1,-0.12,4.65
82,https://www.goodreads.com/book/show/485894.The_Metamorphosis,The Stranger,Albert Camus,25281,755639,3.99,1942,False,"['Classics', 'Fiction', 'Philosophy']",['PEN Translation Prize for Matthew Ward (1989)'],123,1,-0.06,5.24
83,https://www.goodreads.com/book/show/49552.The_Stranger,Goodnight Moon,Margaret Wise Brown,6077,320463,4.28,1947,True,"['Childrens', 'Childrens', 'Picture Books']",[],32,1,0.13,6.94
84,https://www.goodreads.com/book/show/32929.Goodnight_Moon,A Tree Grows in Brooklyn,Betty  Smith,21566,400656,4.27,1943,False,"['Classics', 'Fiction', 'Historical']",['Audie Award for Classic (2002)'],496,1,0.13,6.88
85,https://www.goodreads.com/book/show/14891.A_Tree_Grows_in_Brooklyn,War and Peace,Leo Tolstoy,12319,275726,4.12,1865,True,"['Classics', 'Fiction', 'Historical']",[],1392,1,0.03,6.0
86,https://www.goodreads.com/book/show/656.War_and_Peace,The Little House Collection,Laura Ingalls Wilder,2265,144555,4.34,1971,True,"['Classics', 'Historical', 'Historical Fiction']",[],2700,1,0.17,7.29
87,https://www.goodreads.com/book/show/15881.Harry_Potter_and_the_Chamber_of_Secrets,Harry Potter and the Chamber of Secrets,J.K. Rowling,56525,2905831,4.43,1998,True,"['Fantasy', 'Young Adult', 'Fiction']","[""Mythopoeic Fantasy Award for Children's Literature (2008)"", 'British Book Award (1999)', 'Prijs van de Jonge Jury (2002)', 'Books I Loved Best Yearly (BILBY) Awards for Older Readers (2006)', 'Colorado Blue Spruce Young Adult Book Award (2008)', 'Golden Archer Award for Middle/Junior High (2008)', 'Nestlé Smarties Book Prize for 9–11 years (1998)']",341,7,0.23,7.82
88,https://www.goodreads.com/book/show/114345.The_Little_House_Collection,A Clockwork Orange,Anthony Burgess,14635,624061,3.99,1962,False,"['Classics', 'Fiction', 'Science Fiction']",['Prometheus Hall of Fame Award (2008)'],213,1,-0.06,5.24
89,https://www.goodreads.com/book/show/41817486-a-clockwork-orange,All Quiet on the Western Front,Erich Maria Remarque,11121,367438,3.99,1929,True,"['Classics', 'Fiction', 'Historical']",['Luisterboek Award Nominee (2015)'],296,1,-0.06,5.24
90,https://www.goodreads.com/book/show/355697.All_Quiet_on_the_Western_Front,Uncle Tom's Cabin,Harriet Beecher Stowe,8148,204463,3.88,1851,False,"['Classics', 'Fiction', 'Historical']",[],438,1,-0.13,4.59
91,https://www.goodreads.com/book/show/149267.The_Stand,The Stand,Stephen King,22448,646648,4.34,1978,False,"['Horror', 'Fiction', 'Fantasy']","['Locus Award Nominee for Best SF Novel (1979)', 'World Fantasy Award Nominee for Best Novel (1979)', 'Gandalf Award Nominee (1979)', 'Balrog Award Nominee for Best Novel (1979) (1980)']",1152,4,0.17,7.29
92,https://www.goodreads.com/book/show/46787.Uncle_Tom_s_Cabin,القرآن الكريم,Anonymous,3148,59058,4.35,0,False,"['Religion', 'Religion', 'Islam']",[],604,1,0.18,7.35
93,https://www.goodreads.com/book/show/3836.Don_Quixote,Atlas Shrugged,Ayn Rand,17831,361769,3.69,1957,False,"['Fiction', 'Classics', 'Philosophy']","['Prometheus Hall of Fame Award (1983)', 'National Book Award Finalist for Fiction (1958)']",1078,2,-0.25,3.47
94,https://www.goodreads.com/book/show/646462._,Don Quixote,Miguel de Cervantes Saavedra,8662,221321,3.88,1605,False,"['Classics', 'Fiction', 'Literature']","['Will Eisner Comic Industry Awards Nominee for Best Adaptation from Another Medium & Best Humor Publication (2014)', 'Βραβείο Λογοτεχνικής Μετάφρασης ΕΚΕΜΕΛ for Ισπανόφωνη Λογοτεχνία (2010)', 'Premio de traducción literaria Valle Inclán for John Rutherford (2002)']",1023,3,-0.13,4.59
95,https://www.goodreads.com/book/show/662.Atlas_Shrugged,The Brothers Karamazov,Fyodor Dostoyevsky,11998,255660,4.32,1879,True,"['Classics', 'Fiction', 'Cultural']",[],796,1,0.16,7.18
96,https://www.goodreads.com/book/show/4934.The_Brothers_Karamazov,The Book of Mormon: Another Testament of Jesus Christ,Anonymous,6021,77543,4.32,1830,False,"['Religion', 'Nonfiction', 'Christianity']",[],531,1,0.16,7.18
97,https://www.goodreads.com/book/show/323355.The_Book_of_Mormon,"Moby-Dick or, the Whale",Herman Melville,16625,491982,3.51,1851,False,"['Classics', 'Fiction', 'Literature']","['Audie Award for Solo Narration - Male (2006)', 'Премія імені Максима Рильського (1991)']",654,2,-0.37,2.41
98,https://www.goodreads.com/book/show/7244.The_Poisonwood_Bible,The Poisonwood Bible,Barbara Kingsolver,23757,672661,4.07,1998,False,"['Fiction', 'Historical', 'Historical Fiction']","['Pulitzer Prize Nominee for Fiction (1999)', 'Orange Prize Nominee for Fiction Shortlist (1999)', 'Book Sense Book of the Year Award for Adult (2000)', 'PEN/Faulkner Award for Fiction Nominee (1999)', 'Independent Publisher Book Award (IPPY) for Audio Fiction - Unabridged (1999)', 'Exclusive Books Boeke Prize (2000)', 'Puddly Award for Novel (2001)', 'International Dublin Literary Award Nominee (2000)']",546,8,-0.0,5.71
99,https://www.goodreads.com/book/show/153747.Moby_Dick_or_the_Whale,I Know Why the Caged Bird Sings,Maya Angelou,11837,434826,4.25,1969,True,"['Nonfiction', 'Classics', 'Autobiography']",['Coretta Scott King Book Award for Author Honor (1971)'],289,1,0.11,6.76
100,https://www.goodreads.com/book/show/13214.I_Know_Why_the_Caged_Bird_Sings,Great Expectations,Charles Dickens,16997,677755,3.78,1861,False,"['Classics', 'Fiction', 'Literature']","['Audie Award for Classic (2010)', 'Премія імені Максима Рильського (1993)']",505,2,-0.19,4.0
101,https://www.goodreads.com/book/show/968.The_Da_Vinci_Code,The Good Earth,Pearl S. Buck,10182,228057,3.99,1931,True,"['Classics', 'Fiction', 'Historical']","['Pulitzer Prize for Novel (1932)', 'William Dean Howells Medal (1935)']",418,2,-0.06,5.24
102,https://www.goodreads.com/book/show/2623.Great_Expectations,The Da Vinci Code,Dan Brown,48302,2011290,3.87,2003,True,"['Fiction', 'Mystery', 'Thriller']","['British Book Award for Book of the Year (2005)', 'Book Sense Book of the Year Award for Adult Fiction (2004)', ""Humo's Gouden Bladwijzer (2004)"", 'Zilveren Vingerafdruk (2004)', ""The Flume: New Hampshire Teen Reader's Choice Award (2006)"", 'Teen Buckeye Book Award (2005)', 'Iowa High School Book Award (2006)', 'Puddly Award for Fiction (2007)', 'Missouri Gateway Readers Award for Adult (2006)']",489,9,-0.13,4.53
103,https://www.goodreads.com/book/show/1078.The_Good_Earth,The Hiding Place: The Triumphant True Story of Corrie Ten Boom,Corrie ten Boom,10733,271107,4.42,1971,False,"['Nonfiction', 'Biography', 'History']",[],242,1,0.22,7.76
104,https://www.goodreads.com/book/show/561909.The_Hiding_Place,A Wrinkle in Time,Madeleine L'Engle,34707,1081202,3.99,1962,True,"['Fantasy', 'Fiction', 'Classics']","['Newbery Medal (1963)', ""Dorothy Canfield Fisher Children's Book Award Nominee (1964)"", 'Oklahoma Sequoyah Award (1965)', 'Margaret A. Edwards Award (1998)']",218,4,-0.06,5.24
105,https://www.goodreads.com/book/show/17245.Dracula,Dracula,Bram Stoker,28290,990069,4.0,1897,False,"['Classics', 'Horror', 'Fiction']",[],488,1,-0.05,5.29
106,https://www.goodreads.com/book/show/33574273-a-wrinkle-in-time,Matilda,Roald Dahl,17592,700812,4.32,1988,False,"['Childrens', 'Fiction', 'Classics']","['Odyssey Award Nominee (2014)', 'Prijs van de Nederlandse Kinderjury for 10-12 jaar en 13-16 jaar (1989)', ""Audie Award for Children's Titles Ages 8-12 (2014)"", 'Books I Loved Best Yearly (BILBY) Awards for Read Aloud (1990), Younger Readers (1997) (1990)', ""West Australian Young Readers' Book Award (WAYRBA) for Younger Readers (1989)"", ""Blue Peter Book Award for Voter's Award - Book that Made Me Laugh the Loudest (2000)"", ""Red House Children's Book Award (1989)"", 'Maryland Black-Eyed Susan Book Award for Book Award (1992)', ""Massachusetts Children's Book Award (1992)"", ""Nevada Young Readers' Award for Intermediate Category  (1992)"", ""Beehive Book Award for Children's Fiction (1991)"", 'Indian Paintbrush Book Award (1991)', 'Bluestem Book Award Nominee (2016)', ""Virginia Reader's Choice for Elementary (1990)"", ""Rebecca Caudill Young Readers' Book Award (1991)""]",240,16,0.16,7.18
107,https://www.goodreads.com/book/show/11870085-the-fault-in-our-stars,The Fault in Our Stars,John Green,158106,3779507,4.19,0,False,"['Young Adult', 'Romance', 'Fiction']","['Georgia Peach Book Award (2013)', 'Buxtehuder Bulle (2012)', 'Odyssey Award (2013)', 'Audie Award for Teens (2013)', ""West Australian Young Readers' Book Award (WAYRBA) for Older Readers (2013)"", ""Pennsylvania Young Readers' Choice Award for Young Adults (2013)"", 'Rhode Island Teen Book Award (2014)', 'Evergreen Teen Book Award (2015)', 'Soaring Eagle Book Award (2014)', 'Milwaukee County Teen Book Award (2013)', 'Indies Choice Book Award for Young Adult (2013)', 'Deutscher Jugendliteraturpreis for Preis der Jugendjury (2013)', 'Amelia Elizabeth Walden Award (2013)', 'Dioraphte Jongerenliteratuurprijs for vertaald boek en publieksprijs (2013)', 'The Inky Awards for Silver Inky (2012)', 'California Young Readers Medal for Young Adult (2015)', 'Lincoln Award (2014)', 'Luisterboek Award (2015)', 'Goodreads Choice Award for Young Adult Fiction (2012) and Nominee for Best of the Best  (2018)', 'Green Mountain Book Award (2014)', 'The Inky Awards Shortlist for Silver Inky (2012)', ""Louisiana Teen Readers' Choice (2015)"", 'Missouri Gateway Readers Award (2015)', 'Oklahoma Sequoyah Award for High School (2015)', 'Alabama Author Award for Young Adult (2013)', 'Premio El Templo de las Mil Puertas for Mejor novela extranjera independiente (2012)', 'FAB Award Nominee (2014)', 'Premi Protagonista Jove for Categoria 15-16 anys (2013)']",313,28,0.07,6.41
108,https://www.goodreads.com/book/show/39988.Matilda,The Perks of Being a Wallflower,Stephen Chbosky,60521,1317178,4.2,0,False,"['Young Adult', 'Fiction', 'Contemporary']",[],213,1,0.08,6.47
109,https://www.goodreads.com/book/show/22628.The_Perks_of_Being_a_Wallflower,Sense and Sensibility,Jane Austen,17025,986622,4.08,1811,False,"['Classics', 'Fiction', 'Romance']",[],409,1,0.0,5.76
110,https://www.goodreads.com/book/show/5129.Brave_New_World,Brave New World,Aldous Huxley,32973,1509589,3.99,1932,False,"['Classics', 'Fiction', 'Science Fiction']",[],268,1,-0.06,5.24
111,https://www.goodreads.com/book/show/14935.Sense_and_Sensibility,The Princess Bride,William Goldman,21069,806002,4.25,1973,False,"['Fantasy', 'Fiction', 'Classics']",[],456,1,0.11,6.76
112,https://www.goodreads.com/book/show/21787.The_Princess_Bride,The Iliad,Homer,7809,367721,3.88,-800,False,"['Classics', 'Poetry', 'Fiction']",[],683,1,-0.13,4.59
113,https://www.goodreads.com/book/show/1371.The_Iliad,The Tell-Tale Heart and Other Writings,Edgar Allan Poe,1376,225964,4.18,1843,False,"['Classics', 'Horror', 'Fiction']",[],448,1,0.07,6.35
114,https://www.goodreads.com/book/show/4406.East_of_Eden,East of Eden,John Steinbeck,20458,444284,4.38,1952,False,"['Classics', 'Fiction', 'Historical']","['Audie Award for Classic (2004)', 'National Book Award Finalist for Fiction (1953)']",601,2,0.2,7.53
115,https://www.goodreads.com/book/show/391729.The_Tell_Tale_Heart_and_Other_Writings,The Lorax,Dr. Seuss,4292,300334,4.32,1971,False,"['Childrens', 'Childrens', 'Picture Books']",['California Young Readers Medal Nominee for Primary (1976)'],72,1,0.16,7.18
116,https://www.goodreads.com/book/show/10365.Where_the_Red_Fern_Grows,Where the Red Fern Grows,Wilson Rawls,11508,355323,4.08,1961,False,"['Classics', 'Fiction', 'Young Adult']","[""Massachusetts Children's Book Award (1987)"", ""North Dakota Children's Choice Award (1981)""]",272,2,0.0,5.76
117,https://www.goodreads.com/book/show/7784.The_Lorax,The Declaration of Independence and The Constitution of the United States,Founding Fathers,405,21319,4.44,1776,False,"['History', 'Nonfiction', 'Politics']",[],112,1,0.24,7.88
118,https://www.goodreads.com/book/show/285500.The_Declaration_of_Independence_and_The_Constitution_of_the_United_States,The Curious Incident of the Dog in the Night-Time,Mark Haddon,45603,1245400,3.89,2003,False,"['Fiction', 'Mystery', 'Young Adult']","['Booker Prize Nominee for Longlist (2003)', 'James Tait Black Memorial Prize Nominee for Fiction (2003)', 'Whitbread Award for Novel and Book of the Year (2003)', ""Guardian Children's Fiction Prize (2003)"", 'McKitterick Prize (2004)', 'Los Angeles Times Book Prize for Art Seidenbaum Award for First Fiction (2003)', 'Exclusive Books Boeke Prize (2004)', 'ALA Alex Award (2004)', 'Zilveren Zoen (2004)', 'Lincoln Award Nominee (2006)', ""Commonwealth Writers' Prize for Best First Book Overall (2004)"", 'North East Teenage Book Award Nominee (2004)', 'Carnegie Medal Nominee (2003)', ""Dolly Gray Children's Literature Award (2004)"", 'Premi Protagonista Jove for Categoria 15-16 anys (2006)']",226,15,-0.12,4.65
119,https://www.goodreads.com/book/show/1618.The_Curious_Incident_of_the_Dog_in_the_Night_Time,Catching Fire,Suzanne Collins,98747,2662981,4.29,0,True,"['Young Adult', 'Science Fiction', 'Dystopia']","['Locus Award Nominee for Best Young Adult Book (2010)', 'Golden Duck Award for Young Adult (Hal Clement Award) (2010)', 'Soaring Eagle Book Award (2011)', ""Children's Choice Book Award for Teen Choice Book of the Year (2010)"", 'Indies Choice Book Award for Young Adult (2010)', 'Teen Read Award Nominee for Best Read (2010)', 'DABWAHA Romance Tournament for Best Young Adult (2010)', 'Goodreads Choice Award for Favorite Book and Young Adult Series (2009) and Nominee for Best of the Best  (2018)', 'Premio El Templo de las Mil Puertas Nominee for Mejor novela extranjera perteneciente a saga (2010)']",391,9,0.14,7.0
120,https://www.goodreads.com/book/show/6148028-catching-fire,A Game of Thrones,George R.R. Martin,55513,2084796,4.44,1996,True,"['Fantasy', 'Fiction', 'Fantasy']","['Nebula Award Nominee for Best Novel (1997)', 'Locus Award for Best Fantasy Novel (1997)', 'World Fantasy Award Nominee for Best Novel (1997)', 'Premio Ignotus for Novela extranjera (2003)']",835,4,0.24,7.88
121,https://www.goodreads.com/book/show/13496.A_Game_of_Thrones,Man's Search for Meaning,Viktor E. Frankl,24447,451416,4.35,1946,False,"['Nonfiction', 'Psychology', 'Philosophy']",[],165,1,0.18,7.35
